#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AF1F70
#Date Time: 2020-09-24 15:51:48.725
#Sample rate: 8000Hz
#Samples: 8000
#Trigger: Source: Channel 1 Type: Edge Condition: Falling Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 10 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 625 mV
#Offset: 0 V
#Symmetry: 1.6 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
0.08562500000000001,-0.01039189098952142,-0.007625443479211999
0.08574999999999999,-0.007060345628319592,-0.007625443479211999
0.08587500000000001,-0.007060345628319592,-0.007625443479211999
0.08599999999999999,-0.007060345628319592,-0.007625443479211999
0.08612500000000001,-0.007060345628319592,-0.004287622615695411
0.08624999999999999,-0.007060345628319592,-0.004287622615695411
0.08637500000000001,-0.007060345628319592,-0.007625443479211999
0.08649999999999999,-0.007060345628319592,-0.004287622615695411
0.08662500000000001,-0.007060345628319592,-0.004287622615695411
0.08674999999999999,-0.007060345628319592,-0.004287622615695411
0.08687500000000001,-0.007060345628319592,-0.004287622615695411
0.08699999999999999,-0.007060345628319592,-0.004287622615695411
0.08712500000000001,-0.007060345628319592,-0.004287622615695411
0.08724999999999999,-0.007060345628319592,-0.007625443479211999
0.08737500000000001,-0.007060345628319592,-0.007625443479211999
0.08749999999999999,-0.007060345628319592,-0.004287622615695411
0.08762500000000001,-0.007060345628319592,-0.004287622615695411
0.08774999999999999,-0.007060345628319592,-0.004287622615695411
0.08787500000000001,-0.007060345628319592,-0.007625443479211999
0.08799999999999999,-0.007060345628319592,-0.007625443479211999
0.08812500000000001,-0.007060345628319592,-0.007625443479211999
0.08825,-0.007060345628319592,-0.004287622615695411
0.08837500000000001,-0.007060345628319592,-0.007625443479211999
0.0885,-0.007060345628319592,-0.007625443479211999
0.08862500000000001,-0.007060345628319592,-0.007625443479211999
0.08875,-0.007060345628319592,-0.007625443479211999
0.08887500000000001,-0.007060345628319592,-0.007625443479211999
0.089,-0.007060345628319592,-0.007625443479211999
0.08912500000000001,-0.007060345628319592,-0.007625443479211999
0.08925,-0.007060345628319592,-0.007625443479211999
0.08937500000000001,-0.007060345628319592,-0.004287622615695411
0.0895,-0.007060345628319592,-0.004287622615695411
0.08962500000000001,-0.007060345628319592,-0.007625443479211999
0.08975,-0.007060345628319592,-0.007625443479211999
0.089875,-0.007060345628319592,-0.004287622615695411
0.09,-0.007060345628319592,-0.007625443479211999
0.090125,-0.007060345628319592,-0.007625443479211999
0.09025,-0.007060345628319592,-0.007625443479211999
0.090375,-0.007060345628319592,-0.007625443479211999
0.0905,-0.007060345628319592,-0.007625443479211999
0.090625,-0.007060345628319592,-0.007625443479211999
0.09075,-0.007060345628319592,-0.007625443479211999
0.090875,-0.007060345628319592,-0.007625443479211999
0.091,-0.007060345628319592,-0.007625443479211999
0.091125,-0.007060345628319592,-0.007625443479211999
0.09125,-0.007060345628319592,-0.007625443479211999
0.091375,-0.007060345628319592,-0.007625443479211999
0.0915,-0.007060345628319592,-0.007625443479211999
0.091625,-0.007060345628319592,-0.007625443479211999
0.09175,-0.007060345628319592,-0.007625443479211999
0.091875,-0.007060345628319592,-0.007625443479211999
0.092,-0.01039189098952142,-0.007625443479211999
0.092125,-0.01039189098952142,-0.007625443479211999
0.09225,-0.01039189098952142,-0.007625443479211999
0.092375,-0.01039189098952142,-0.007625443479211999
0.0925,-0.007060345628319592,-0.007625443479211999
0.092625,-0.007060345628319592,-0.007625443479211999
0.09275,-0.01039189098952142,-0.007625443479211999
0.092875,-0.01039189098952142,-0.007625443479211999
0.093,-0.007060345628319592,-0.007625443479211999
0.093125,-0.01039189098952142,-0.007625443479211999
0.09325,-0.007060345628319592,-0.01096326434272859
0.093375,-0.01039189098952142,-0.007625443479211999
0.0935,-0.007060345628319592,-0.007625443479211999
0.093625,-0.01039189098952142,-0.007625443479211999
0.09375,-0.007060345628319592,-0.01096326434272859
0.093875,-0.01039189098952142,-0.01096326434272859
0.094,-0.01039189098952142,-0.01096326434272859
0.094125,-0.01039189098952142,-0.01096326434272859
0.09425,-0.01039189098952142,-0.01096326434272859
0.094375,-0.01039189098952142,-0.007625443479211999
0.0945,-0.01039189098952142,-0.01096326434272859
0.094625,-0.01039189098952142,-0.01096326434272859
0.09475,-0.01039189098952142,-0.01096326434272859
0.094875,-0.01039189098952142,-0.01096326434272859
0.095,-0.01039189098952142,-0.01096326434272859
0.095125,-0.007060345628319592,-0.007625443479211999
0.09525,-0.01039189098952142,-0.01096326434272859
0.095375,-0.01039189098952142,-0.01096326434272859
0.0955,-0.01039189098952142,-0.01096326434272859
0.095625,-0.01039189098952142,-0.01096326434272859
0.09575,-0.01039189098952142,-0.01096326434272859
0.095875,-0.007060345628319592,-0.01096326434272859
0.096,-0.01039189098952142,-0.01096326434272859
0.096125,-0.01039189098952142,-0.01096326434272859
0.09625,-0.01039189098952142,-0.01096326434272859
0.096375,-0.01039189098952142,-0.01096326434272859
0.0965,-0.01039189098952142,-0.01096326434272859
0.096625,-0.01039189098952142,-0.01096326434272859
0.09675,-0.01039189098952142,-0.01096326434272859
0.096875,-0.01039189098952142,-0.01096326434272859
0.097,-0.01039189098952142,-0.01096326434272859
0.097125,-0.01039189098952142,-0.01096326434272859
0.09725,-0.01039189098952142,-0.01096326434272859
0.097375,-0.01039189098952142,-0.01096326434272859
0.0975,-0.01039189098952142,-0.01096326434272859
0.097625,-0.01039189098952142,-0.01096326434272859
0.09775,-0.01039189098952142,-0.01096326434272859
0.097875,-0.007060345628319592,-0.01096326434272859
0.098,-0.01039189098952142,-0.01096326434272859
0.098125,-0.01039189098952142,-0.01096326434272859
0.09825,-0.01039189098952142,-0.01096326434272859
0.098375,-0.01039189098952142,-0.01096326434272859
0.0985,-0.01039189098952142,-0.01096326434272859
0.098625,-0.01039189098952142,-0.01096326434272859
0.09875,-0.01039189098952142,-0.01096326434272859
0.098875,-0.01039189098952142,-0.01096326434272859
0.099,-0.01039189098952142,-0.01096326434272859
0.099125,-0.007060345628319592,-0.01096326434272859
0.09925,-0.007060345628319592,-0.01096326434272859
0.099375,-0.007060345628319592,-0.01096326434272859
0.09950000000000001,-0.01039189098952142,-0.01096326434272859
0.09962499999999999,-0.01039189098952142,-0.01096326434272859
0.09975000000000001,-0.007060345628319592,-0.01096326434272859
0.09987499999999999,-0.007060345628319592,-0.007625443479211999
0.1,-0.007060345628319592,-0.007625443479211999
0.100125,-0.01039189098952142,-0.007625443479211999
0.10025,-0.01039189098952142,-0.01096326434272859
0.100375,-0.01039189098952142,-0.007625443479211999
0.1005,-0.007060345628319592,-0.007625443479211999
0.100625,-0.01039189098952142,-0.007625443479211999
0.10075,-0.01039189098952142,-0.01096326434272859
0.100875,-0.01039189098952142,-0.01096326434272859
0.101,-0.01039189098952142,-0.01096326434272859
0.101125,-0.01039189098952142,-0.007625443479211999
0.10125,-0.01039189098952142,-0.007625443479211999
0.101375,-0.01039189098952142,-0.01096326434272859
0.1015,-0.01039189098952142,-0.01096326434272859
0.101625,-0.01039189098952142,-0.007625443479211999
0.10175,-0.007060345628319592,-0.007625443479211999
0.101875,-0.007060345628319592,-0.007625443479211999
0.102,-0.007060345628319592,-0.007625443479211999
0.102125,-0.01039189098952142,-0.01096326434272859
0.10225,-0.007060345628319592,-0.01096326434272859
0.102375,-0.007060345628319592,-0.007625443479211999
0.1025,-0.007060345628319592,-0.007625443479211999
0.102625,-0.007060345628319592,-0.007625443479211999
0.10275,-0.007060345628319592,-0.007625443479211999
0.102875,-0.01039189098952142,-0.007625443479211999
0.103,-0.007060345628319592,-0.007625443479211999
0.103125,-0.007060345628319592,-0.007625443479211999
0.10325,-0.007060345628319592,-0.007625443479211999
0.103375,-0.007060345628319592,-0.007625443479211999
0.1035,-0.007060345628319592,-0.007625443479211999
0.103625,-0.007060345628319592,-0.007625443479211999
0.10375,-0.007060345628319592,-0.007625443479211999
0.103875,-0.007060345628319592,-0.007625443479211999
0.104,-0.007060345628319592,-0.007625443479211999
0.104125,-0.007060345628319592,-0.007625443479211999
0.10425,-0.007060345628319592,-0.007625443479211999
0.104375,-0.007060345628319592,-0.007625443479211999
0.1045,-0.007060345628319592,-0.007625443479211999
0.104625,-0.007060345628319592,-0.007625443479211999
0.10475,-0.007060345628319592,-0.007625443479211999
0.104875,-0.007060345628319592,-0.007625443479211999
0.105,-0.007060345628319592,-0.007625443479211999
0.105125,-0.007060345628319592,-0.007625443479211999
0.10525,-0.007060345628319592,-0.007625443479211999
0.105375,-0.007060345628319592,-0.007625443479211999
0.1055,-0.007060345628319592,-0.007625443479211999
0.105625,-0.007060345628319592,-0.007625443479211999
0.10575,-0.01039189098952142,-0.007625443479211999
0.105875,-0.007060345628319592,-0.007625443479211999
0.106,-0.007060345628319592,-0.007625443479211999
0.106125,-0.007060345628319592,-0.007625443479211999
0.10625,-0.007060345628319592,-0.007625443479211999
0.106375,-0.007060345628319592,-0.007625443479211999
0.1065,-0.007060345628319592,-0.007625443479211999
0.106625,-0.007060345628319592,-0.007625443479211999
0.10675,-0.007060345628319592,-0.007625443479211999
0.106875,-0.007060345628319592,-0.01096326434272859
0.107,-0.007060345628319592,-0.007625443479211999
0.107125,-0.007060345628319592,-0.007625443479211999
0.10725,-0.007060345628319592,-0.007625443479211999
0.107375,-0.007060345628319592,-0.007625443479211999
0.1075,-0.007060345628319592,-0.007625443479211999
0.107625,-0.007060345628319592,-0.007625443479211999
0.10775,-0.007060345628319592,-0.007625443479211999
0.107875,-0.007060345628319592,-0.007625443479211999
0.108,-0.007060345628319592,-0.01096326434272859
0.108125,-0.007060345628319592,-0.007625443479211999
0.10825,-0.007060345628319592,-0.007625443479211999
0.108375,-0.007060345628319592,-0.007625443479211999
0.1085,-0.007060345628319592,-0.007625443479211999
0.108625,-0.007060345628319592,-0.01096326434272859
0.10875,-0.01039189098952142,-0.01096326434272859
0.108875,-0.007060345628319592,-0.01096326434272859
0.109,-0.007060345628319592,-0.01096326434272859
0.109125,-0.007060345628319592,-0.007625443479211999
0.10925,-0.007060345628319592,-0.01096326434272859
0.109375,-0.01039189098952142,-0.007625443479211999
0.1095,-0.007060345628319592,-0.01096326434272859
0.109625,-0.007060345628319592,-0.01096326434272859
0.10975,-0.01039189098952142,-0.01096326434272859
0.109875,-0.01039189098952142,-0.01096326434272859
0.11,-0.01039189098952142,-0.01096326434272859
0.110125,-0.01039189098952142,-0.01096326434272859
0.11025,-0.01039189098952142,-0.01096326434272859
0.110375,-0.007060345628319592,-0.01096326434272859
0.1105,-0.01039189098952142,-0.01096326434272859
0.110625,-0.01039189098952142,-0.01096326434272859
0.11075,-0.007060345628319592,-0.01096326434272859
0.110875,-0.01039189098952142,-0.01096326434272859
0.111,-0.01039189098952142,-0.01096326434272859
0.111125,-0.01039189098952142,-0.01096326434272859
0.11125,-0.01039189098952142,-0.01096326434272859
0.111375,-0.007060345628319592,-0.01096326434272859
0.1115,-0.01039189098952142,-0.01096326434272859
0.111625,-0.01039189098952142,-0.01096326434272859
0.11175,-0.01039189098952142,-0.007625443479211999
0.111875,-0.01039189098952142,-0.01096326434272859
0.112,-0.01039189098952142,-0.01096326434272859
0.112125,-0.01039189098952142,-0.01096326434272859
0.11225,-0.01039189098952142,-0.01096326434272859
0.112375,-0.01039189098952142,-0.01096326434272859
0.1125,-0.01039189098952142,-0.01096326434272859
0.112625,-0.01039189098952142,-0.01096326434272859
0.11275,-0.01039189098952142,-0.01096326434272859
0.112875,-0.01039189098952142,-0.01096326434272859
0.113,-0.01039189098952142,-0.01096326434272859
0.113125,-0.01039189098952142,-0.01096326434272859
0.11325,-0.01039189098952142,-0.01096326434272859
0.113375,-0.01039189098952142,-0.01096326434272859
0.1135,-0.01039189098952142,-0.01096326434272859
0.113625,-0.01039189098952142,-0.01096326434272859
0.11375,-0.01039189098952142,-0.01096326434272859
0.113875,-0.01039189098952142,-0.01096326434272859
0.114,-0.01039189098952142,-0.01096326434272859
0.114125,-0.01039189098952142,-0.01096326434272859
0.11425,-0.01039189098952142,-0.01096326434272859
0.114375,-0.01039189098952142,-0.01096326434272859
0.1145,-0.01039189098952142,-0.01096326434272859
0.114625,-0.01039189098952142,-0.01096326434272859
0.11475,-0.01039189098952142,-0.01096326434272859
0.114875,-0.01039189098952142,-0.01096326434272859
0.115,-0.01039189098952142,-0.01096326434272859
0.115125,-0.01039189098952142,-0.01096326434272859
0.11525,-0.01039189098952142,-0.01096326434272859
0.115375,-0.01039189098952142,-0.01096326434272859
0.1155,-0.01039189098952142,-0.01096326434272859
0.115625,-0.01039189098952142,-0.01096326434272859
0.11575,-0.01039189098952142,-0.01096326434272859
0.115875,-0.01039189098952142,-0.01096326434272859
0.116,-0.01039189098952142,-0.01096326434272859
0.116125,-0.01039189098952142,-0.01096326434272859
0.11625,-0.01039189098952142,-0.01096326434272859
0.116375,-0.01039189098952142,-0.01096326434272859
0.1165,-0.01039189098952142,-0.01096326434272859
0.116625,-0.01039189098952142,-0.01096326434272859
0.11675,-0.01039189098952142,-0.01096326434272859
0.116875,-0.007060345628319592,-0.01096326434272859
0.117,-0.01039189098952142,-0.01096326434272859
0.117125,-0.01039189098952142,-0.01096326434272859
0.11725,-0.01039189098952142,-0.01096326434272859
0.117375,-0.01039189098952142,-0.01096326434272859
0.1175,-0.01039189098952142,-0.01096326434272859
0.117625,-0.01039189098952142,-0.007625443479211999
0.11775,-0.007060345628319592,-0.01096326434272859
0.117875,-0.007060345628319592,-0.01096326434272859
0.118,-0.01039189098952142,-0.01096326434272859
0.118125,-0.01039189098952142,-0.01096326434272859
0.11825,-0.01039189098952142,-0.01096326434272859
0.118375,-0.007060345628319592,-0.01096326434272859
0.1185,-0.007060345628319592,-0.007625443479211999
0.118625,-0.007060345628319592,-0.007625443479211999
0.11875,-0.007060345628319592,-0.01096326434272859
0.118875,-0.01039189098952142,-0.007625443479211999
0.119,-0.01039189098952142,-0.007625443479211999
0.119125,-0.01039189098952142,-0.007625443479211999
0.11925,-0.007060345628319592,-0.007625443479211999
0.119375,-0.01039189098952142,-0.007625443479211999
0.1195,-0.007060345628319592,-0.007625443479211999
0.119625,-0.007060345628319592,-0.007625443479211999
0.11975,-0.007060345628319592,-0.007625443479211999
0.119875,-0.007060345628319592,-0.007625443479211999
0.12,-0.01039189098952142,-0.007625443479211999
0.120125,-0.007060345628319592,-0.007625443479211999
0.12025,-0.007060345628319592,-0.007625443479211999
0.120375,-0.007060345628319592,-0.007625443479211999
0.1205,-0.007060345628319592,-0.007625443479211999
0.120625,-0.007060345628319592,-0.007625443479211999
0.12075,-0.007060345628319592,-0.01096326434272859
0.120875,-0.007060345628319592,-0.007625443479211999
0.121,-0.007060345628319592,-0.007625443479211999
0.121125,-0.007060345628319592,-0.007625443479211999
0.12125,-0.007060345628319592,-0.007625443479211999
0.121375,-0.007060345628319592,-0.007625443479211999
0.1215,-0.007060345628319592,-0.007625443479211999
0.121625,-0.007060345628319592,-0.007625443479211999
0.12175,-0.007060345628319592,-0.007625443479211999
0.121875,-0.007060345628319592,-0.007625443479211999
0.122,-0.007060345628319592,-0.007625443479211999
0.122125,-0.007060345628319592,-0.007625443479211999
0.12225,-0.007060345628319592,-0.007625443479211999
0.122375,-0.007060345628319592,-0.007625443479211999
0.1225,-0.007060345628319592,-0.007625443479211999
0.122625,-0.007060345628319592,-0.007625443479211999
0.12275,-0.007060345628319592,-0.007625443479211999
0.122875,-0.007060345628319592,-0.007625443479211999
0.123,-0.007060345628319592,-0.007625443479211999
0.123125,-0.007060345628319592,-0.007625443479211999
0.12325,-0.007060345628319592,-0.007625443479211999
0.123375,-0.007060345628319592,-0.007625443479211999
0.1235,-0.007060345628319592,-0.007625443479211999
0.123625,-0.007060345628319592,-0.01096326434272859
0.12375,-0.007060345628319592,-0.01096326434272859
0.123875,-0.01039189098952142,-0.01096326434272859
0.124,-0.007060345628319592,-0.007625443479211999
0.124125,-0.007060345628319592,-0.007625443479211999
0.12425,-0.007060345628319592,-0.01096326434272859
0.124375,-0.007060345628319592,-0.007625443479211999
0.1245,-0.007060345628319592,-0.01096326434272859
0.124625,-0.007060345628319592,-0.007625443479211999
0.12475,-0.007060345628319592,-0.007625443479211999
0.124875,-0.007060345628319592,-0.007625443479211999
0.125,-0.01039189098952142,-0.007625443479211999
0.125125,-0.007060345628319592,-0.01096326434272859
0.12525,-0.01039189098952142,-0.01096326434272859
0.125375,-0.007060345628319592,-0.007625443479211999
0.1255,-0.007060345628319592,-0.01096326434272859
0.125625,-0.007060345628319592,-0.01096326434272859
0.12575,-0.007060345628319592,-0.01096326434272859
0.125875,-0.01039189098952142,-0.01096326434272859
0.126,-0.01039189098952142,-0.01096326434272859
0.126125,-0.007060345628319592,-0.01096326434272859
0.12625,-0.007060345628319592,-0.01096326434272859
0.126375,-0.007060345628319592,-0.01096326434272859
0.1265,-0.01039189098952142,-0.01096326434272859
0.126625,-0.007060345628319592,-0.01096326434272859
0.12675,-0.007060345628319592,-0.01096326434272859
0.126875,-0.007060345628319592,-0.01096326434272859
0.127,-0.01039189098952142,-0.01096326434272859
0.127125,-0.01039189098952142,-0.01096326434272859
0.12725,-0.01039189098952142,-0.01096326434272859
0.127375,-0.01039189098952142,-0.01096326434272859
0.1275,-0.01039189098952142,-0.01096326434272859
0.127625,-0.01039189098952142,-0.01096326434272859
0.12775,-0.01039189098952142,-0.01096326434272859
0.127875,-0.01039189098952142,-0.01096326434272859
0.128,-0.01039189098952142,-0.01096326434272859
0.128125,-0.01039189098952142,-0.01096326434272859
0.12825,-0.01039189098952142,-0.01096326434272859
0.128375,-0.01039189098952142,-0.01096326434272859
0.1285,-0.01039189098952142,-0.01096326434272859
0.128625,-0.01039189098952142,-0.01096326434272859
0.12875,-0.01039189098952142,-0.01096326434272859
0.128875,-0.01039189098952142,-0.01096326434272859
0.129,-0.007060345628319592,-0.01096326434272859
0.129125,-0.01039189098952142,-0.01096326434272859
0.12925,-0.01039189098952142,-0.01096326434272859
0.129375,-0.01039189098952142,-0.01096326434272859
0.1295,-0.01039189098952142,-0.01430108520624517
0.129625,-0.01039189098952142,-0.01096326434272859
0.12975,-0.01039189098952142,-0.01096326434272859
0.129875,-0.01039189098952142,-0.01096326434272859
0.13,-0.01039189098952142,-0.01096326434272859
0.130125,-0.01039189098952142,-0.01096326434272859
0.13025,-0.01039189098952142,-0.01096326434272859
0.130375,-0.01039189098952142,-0.01096326434272859
0.1305,-0.01039189098952142,-0.01096326434272859
0.130625,-0.01039189098952142,-0.01096326434272859
0.13075,-0.01039189098952142,-0.01096326434272859
0.130875,-0.01039189098952142,-0.01096326434272859
0.131,-0.01039189098952142,-0.01096326434272859
0.131125,-0.01039189098952142,-0.01096326434272859
0.13125,-0.01039189098952142,-0.01096326434272859
0.131375,-0.01039189098952142,-0.01096326434272859
0.1315,-0.01039189098952142,-0.01096326434272859
0.131625,-0.01039189098952142,-0.01096326434272859
0.13175,-0.01039189098952142,-0.01096326434272859
0.131875,-0.01039189098952142,-0.01096326434272859
0.132,-0.01039189098952142,-0.01096326434272859
0.132125,-0.01039189098952142,-0.01096326434272859
0.13225,-0.01039189098952142,-0.01096326434272859
0.132375,-0.01039189098952142,-0.01096326434272859
0.1325,-0.01039189098952142,-0.01096326434272859
0.132625,-0.007060345628319592,-0.01096326434272859
0.13275,-0.007060345628319592,-0.01096326434272859
0.132875,-0.01039189098952142,-0.01096326434272859
0.133,-0.01039189098952142,-0.01096326434272859
0.133125,-0.01039189098952142,-0.01096326434272859
0.13325,-0.01039189098952142,-0.01096326434272859
0.133375,-0.007060345628319592,-0.01096326434272859
0.1335,-0.01039189098952142,-0.01096326434272859
0.133625,-0.007060345628319592,-0.01096326434272859
0.13375,-0.007060345628319592,-0.01096326434272859
0.133875,-0.007060345628319592,-0.01096326434272859
0.134,-0.01039189098952142,-0.01096326434272859
0.134125,-0.01039189098952142,-0.01096326434272859
0.13425,-0.01039189098952142,-0.01096326434272859
0.134375,-0.007060345628319592,-0.01096326434272859
0.1345,-0.007060345628319592,-0.01096326434272859
0.134625,-0.007060345628319592,-0.01096326434272859
0.13475,-0.007060345628319592,-0.01096326434272859
0.134875,-0.007060345628319592,-0.01096326434272859
0.135,-0.007060345628319592,-0.007625443479211999
0.135125,-0.007060345628319592,-0.007625443479211999
0.13525,-0.01039189098952142,-0.01096326434272859
0.135375,-0.007060345628319592,-0.01096326434272859
0.1355,-0.007060345628319592,-0.01096326434272859
0.135625,-0.007060345628319592,-0.007625443479211999
0.13575,-0.007060345628319592,-0.007625443479211999
0.135875,-0.007060345628319592,-0.007625443479211999
0.136,-0.007060345628319592,-0.007625443479211999
0.136125,-0.007060345628319592,-0.01096326434272859
0.13625,-0.007060345628319592,-0.01096326434272859
0.136375,-0.007060345628319592,-0.01096326434272859
0.1365,-0.007060345628319592,-0.007625443479211999
0.136625,-0.007060345628319592,-0.007625443479211999
0.13675,-0.007060345628319592,-0.007625443479211999
0.136875,-0.007060345628319592,-0.007625443479211999
0.137,-0.007060345628319592,-0.007625443479211999
0.137125,-0.003728800267117758,-0.007625443479211999
0.13725,-0.003728800267117758,-0.007625443479211999
0.137375,-0.007060345628319592,-0.007625443479211999
0.1375,-0.007060345628319592,-0.007625443479211999
0.137625,-0.007060345628319592,-0.007625443479211999
0.13775,-0.007060345628319592,-0.007625443479211999
0.137875,-0.007060345628319592,-0.007625443479211999
0.138,-0.003728800267117758,-0.007625443479211999
0.138125,-0.007060345628319592,-0.007625443479211999
0.13825,-0.007060345628319592,-0.007625443479211999
0.138375,-0.007060345628319592,-0.007625443479211999
0.1385,-0.007060345628319592,-0.007625443479211999
0.138625,-0.007060345628319592,-0.007625443479211999
0.13875,-0.007060345628319592,-0.007625443479211999
0.138875,-0.007060345628319592,-0.01096326434272859
0.139,-0.007060345628319592,-0.007625443479211999
0.139125,-0.007060345628319592,-0.007625443479211999
0.13925,-0.007060345628319592,-0.007625443479211999
0.139375,-0.007060345628319592,-0.007625443479211999
0.1395,-0.007060345628319592,-0.007625443479211999
0.139625,-0.007060345628319592,-0.007625443479211999
0.13975,-0.007060345628319592,-0.007625443479211999
0.139875,-0.007060345628319592,-0.007625443479211999
0.14,-0.007060345628319592,-0.007625443479211999
0.140125,-0.007060345628319592,-0.007625443479211999
0.14025,-0.007060345628319592,-0.01096326434272859
0.140375,-0.007060345628319592,-0.007625443479211999
0.1405,-0.007060345628319592,-0.007625443479211999
0.140625,-0.007060345628319592,-0.007625443479211999
0.14075,-0.007060345628319592,-0.007625443479211999
0.140875,-0.007060345628319592,-0.007625443479211999
0.141,-0.007060345628319592,-0.007625443479211999
0.141125,-0.007060345628319592,-0.007625443479211999
0.14125,-0.007060345628319592,-0.007625443479211999
0.141375,-0.007060345628319592,-0.007625443479211999
0.1415,-0.007060345628319592,-0.007625443479211999
0.141625,-0.007060345628319592,-0.007625443479211999
0.14175,-0.007060345628319592,-0.01096326434272859
0.141875,-0.007060345628319592,-0.007625443479211999
0.142,-0.007060345628319592,-0.007625443479211999
0.142125,-0.007060345628319592,-0.007625443479211999
0.14225,-0.007060345628319592,-0.01096326434272859
0.142375,-0.007060345628319592,-0.01096326434272859
0.1425,-0.007060345628319592,-0.007625443479211999
0.142625,-0.007060345628319592,-0.007625443479211999
0.14275,-0.007060345628319592,-0.007625443479211999
0.142875,-0.007060345628319592,-0.007625443479211999
0.143,-0.007060345628319592,-0.007625443479211999
0.143125,-0.007060345628319592,-0.007625443479211999
0.14325,-0.007060345628319592,-0.007625443479211999
0.143375,-0.007060345628319592,-0.007625443479211999
0.1435,-0.007060345628319592,-0.007625443479211999
0.143625,-0.01039189098952142,-0.01096326434272859
0.14375,-0.007060345628319592,-0.01096326434272859
0.143875,-0.007060345628319592,-0.01096326434272859
0.144,-0.007060345628319592,-0.01096326434272859
0.144125,-0.007060345628319592,-0.01096326434272859
0.14425,-0.007060345628319592,-0.01096326434272859
0.144375,-0.01039189098952142,-0.01096326434272859
0.1445,-0.007060345628319592,-0.01096326434272859
0.144625,-0.01039189098952142,-0.01096326434272859
0.14475,-0.01039189098952142,-0.01096326434272859
0.144875,-0.007060345628319592,-0.01096326434272859
0.145,-0.007060345628319592,-0.01096326434272859
0.145125,-0.01039189098952142,-0.01096326434272859
0.14525,-0.01039189098952142,-0.01096326434272859
0.145375,-0.01039189098952142,-0.01096326434272859
0.1455,-0.01039189098952142,-0.01096326434272859
0.145625,-0.007060345628319592,-0.01096326434272859
0.14575,-0.007060345628319592,-0.01096326434272859
0.145875,-0.007060345628319592,-0.01096326434272859
0.146,-0.01039189098952142,-0.01096326434272859
0.146125,-0.01039189098952142,-0.01096326434272859
0.14625,-0.01039189098952142,-0.01096326434272859
0.146375,-0.01039189098952142,-0.01096326434272859
0.1465,-0.01039189098952142,-0.01430108520624517
0.146625,-0.01039189098952142,-0.01096326434272859
0.14675,-0.007060345628319592,-0.01096326434272859
0.146875,-0.007060345628319592,-0.01096326434272859
0.147,-0.007060345628319592,-0.01096326434272859
0.147125,-0.01039189098952142,-0.01096326434272859
0.14725,-0.01039189098952142,-0.01096326434272859
0.147375,-0.01039189098952142,-0.01096326434272859
0.1475,-0.01039189098952142,-0.01096326434272859
0.147625,-0.01039189098952142,-0.01096326434272859
0.14775,-0.01039189098952142,-0.01096326434272859
0.147875,-0.01039189098952142,-0.01096326434272859
0.148,-0.01039189098952142,-0.01096326434272859
0.148125,-0.01039189098952142,-0.01096326434272859
0.14825,-0.007060345628319592,-0.01096326434272859
0.148375,-0.01039189098952142,-0.01096326434272859
0.1485,-0.01039189098952142,-0.01096326434272859
0.148625,-0.01039189098952142,-0.01096326434272859
0.14875,-0.01039189098952142,-0.01096326434272859
0.148875,-0.01039189098952142,-0.01096326434272859
0.149,-0.01039189098952142,-0.01096326434272859
0.149125,-0.01039189098952142,-0.01096326434272859
0.14925,-0.01039189098952142,-0.01096326434272859
0.149375,-0.01039189098952142,-0.01096326434272859
0.1495,-0.007060345628319592,-0.01096326434272859
0.149625,-0.01039189098952142,-0.01096326434272859
0.14975,-0.007060345628319592,-0.01096326434272859
0.149875,-0.01039189098952142,-0.01096326434272859
0.15,-0.007060345628319592,-0.01096326434272859
0.150125,-0.01039189098952142,-0.01096326434272859
0.15025,-0.01039189098952142,-0.01096326434272859
0.150375,-0.007060345628319592,-0.01096326434272859
0.1505,-0.01039189098952142,-0.01096326434272859
0.150625,-0.01039189098952142,-0.01096326434272859
0.15075,-0.01039189098952142,-0.01096326434272859
0.150875,-0.01039189098952142,-0.01096326434272859
0.151,-0.01039189098952142,-0.01096326434272859
0.151125,-0.01039189098952142,-0.01096326434272859
0.15125,-0.01039189098952142,-0.01096326434272859
0.151375,-0.01039189098952142,-0.01096326434272859
0.1515,-0.01039189098952142,-0.01096326434272859
0.151625,-0.01039189098952142,-0.01096326434272859
0.15175,-0.01039189098952142,-0.01096326434272859
0.151875,-0.01039189098952142,-0.01096326434272859
0.152,-0.01039189098952142,-0.01096326434272859
0.152125,-0.01039189098952142,-0.01096326434272859
0.15225,-0.01039189098952142,-0.01096326434272859
0.152375,-0.007060345628319592,-0.007625443479211999
0.1525,-0.007060345628319592,-0.007625443479211999
0.152625,-0.007060345628319592,-0.007625443479211999
0.15275,-0.007060345628319592,-0.007625443479211999
0.152875,-0.007060345628319592,-0.007625443479211999
0.153,-0.007060345628319592,-0.007625443479211999
0.153125,-0.007060345628319592,-0.007625443479211999
0.15325,-0.007060345628319592,-0.007625443479211999
0.153375,-0.007060345628319592,-0.007625443479211999
